type,facdor__period,facdor__status,facdor__openPrice,facdor__openNumber,facdor__isGreen,facdor__isRed,facdor__isViolet
3,20200526445,0,121751,1,1,0,0
3,20200526444,0,121767,7,1,0,0
3,20200526443,0,121788,8,0,1,0
3,20200526442,0,121806,6,0,1,0
3,20200526441,0,121822,2,0,1,0
3,20200526440,0,121844,4,0,1,0
3,20200526439,0,121851,1,1,0,0
3,20200526438,0,121871,1,1,0,0
3,20200526437,0,121876,6,0,1,0
3,20200526436,0,121896,6,0,1,0
3,20200526435,0,121917,7,1,0,0
3,20200526434,0,121923,3,1,0,0
3,20200526433,0,121954,4,0,1,0
3,20200526432,0,121963,3,1,0,0
3,20200526431,0,121972,2,0,1,0
3,20200526430,0,121979,9,1,0,0
3,20200526429,0,121981,1,1,0,0
3,20200526428,0,121985,5,1,0,1
3,20200526427,0,121995,5,1,0,1
3,20200526426,0,122010,0,0,1,1
3,20200526425,0,122023,3,1,0,0
3,20200526424,0,122031,1,1,0,0
3,20200526423,0,122040,0,0,1,1
3,20200526422,0,122047,7,1,0,0
3,20200526421,0,122065,5,1,0,1
3,20200526420,0,122062,2,0,1,0
3,20200526419,0,122071,1,1,0,0
3,20200526418,0,122084,4,0,1,0
3,20200526417,0,122090,0,0,1,1
3,20200526416,0,122095,5,1,0,1
3,20200526415,0,122105,5,1,0,1
3,20200526414,0,122112,2,0,1,0
3,20200526413,0,122113,3,1,0,0
3,20200526412,0,122139,9,1,0,0
3,20200526411,0,122147,7,1,0,0
3,20200526410,0,122160,0,0,1,1
3,20200526409,0,122185,5,1,0,1
3,20200526408,0,122192,2,0,1,0
3,20200526407,0,122203,3,1,0,0
3,20200526406,0,122230,0,0,1,1
3,20200526405,0,122237,7,1,0,0
3,20200526404,0,122231,1,1,0,0
3,20200526403,0,122247,7,1,0,0
3,20200526402,0,122263,3,1,0,0
3,20200526401,0,122266,6,0,1,0
3,20200526400,0,122273,3,1,0,0
3,20200526399,0,122297,7,1,0,0
3,20200526398,0,122304,4,0,1,0
3,20200526397,0,122317,7,1,0,0
3,20200526396,0,122349,9,1,0,0
3,20200526395,0,122377,7,1,0,0
3,20200526394,0,122391,1,1,0,0
3,20200526393,0,122390,0,0,1,1
3,20200526392,0,122393,3,1,0,0
3,20200526391,0,122390,0,0,1,1
3,20200526390,0,122391,1,1,0,0
3,20200526389,0,122418,8,0,1,0
3,20200526388,0,122433,3,1,0,0
3,20200526387,0,122430,0,0,1,1
3,20200526386,0,122449,9,1,0,0
3,20200526385,0,122476,6,0,1,0
3,20200526384,0,122485,5,1,0,1
3,20200526383,0,122482,2,0,1,0
3,20200526382,0,122492,2,0,1,0
3,20200526381,0,122512,2,0,1,0
3,20200526380,0,122514,4,0,1,0
3,20200526379,0,122515,5,1,0,1
3,20200526378,0,122536,6,0,1,0
3,20200526377,0,122550,0,0,1,1
3,20200526376,0,122568,8,0,1,0
3,20200526375,0,122595,5,1,0,1
3,20200526374,0,122592,2,0,1,0
3,20200526373,0,122602,2,0,1,0
3,20200526372,0,122616,6,0,1,0
3,20200526371,0,122621,1,1,0,0
3,20200526370,0,122622,2,0,1,0
3,20200526369,0,122620,0,0,1,1
3,20200526368,0,122626,6,0,1,0
3,20200526367,0,122647,7,1,0,0
3,20200526366,0,122650,0,0,1,1
3,20200526365,0,122678,8,0,1,0
3,20200526364,0,122671,1,1,0,0
3,20200526363,0,122682,2,0,1,0
3,20200526362,0,122691,1,1,0,0
3,20200526361,0,122707,7,1,0,0
3,20200526360,0,122718,8,0,1,0
3,20200526359,0,122723,3,1,0,0
3,20200526358,0,122752,2,0,1,0
3,20200526357,0,122760,0,0,1,1
3,20200526356,0,122764,4,0,1,0
3,20200526355,0,122783,3,1,0,0
3,20200526354,0,122808,8,0,1,0
3,20200526353,0,122829,9,1,0,0
3,20200526352,0,122844,4,0,1,0
3,20200526351,0,122859,9,1,0,0
3,20200526350,0,122864,4,0,1,0
3,20200526349,0,122881,1,1,0,0
3,20200526348,0,122897,7,1,0,0
3,20200526347,0,122900,0,0,1,1
3,20200526346,0,122919,9,1,0,0
3,20200526345,0,122937,7,1,0,0
3,20200526344,0,122957,7,1,0,0
3,20200526343,0,122965,5,1,0,1
3,20200526342,0,122965,5,1,0,1
3,20200526341,0,122961,1,1,0,0
3,20200526340,0,122961,1,1,0,0
3,20200526339,0,122984,4,0,1,0
3,20200526338,0,122999,9,1,0,0
3,20200526337,0,123004,4,0,1,0
3,20200526336,0,123011,1,1,0,0
3,20200526335,0,123029,9,1,0,0
3,20200526334,0,123030,0,0,1,1
3,20200526333,0,123032,2,0,1,0
3,20200526332,0,123050,0,0,1,1
3,20200526331,0,123058,8,0,1,0
3,20200526330,0,123078,8,0,1,0
3,20200526329,0,123097,7,1,0,0
3,20200526328,0,123119,9,1,0,0
3,20200526327,0,123139,9,1,0,0
3,20200526326,0,123166,6,0,1,0
3,20200526325,0,123188,8,0,1,0
3,20200526324,0,123192,2,0,1,0
3,20200526323,0,123214,4,0,1,0
3,20200526322,0,123227,7,1,0,0
3,20200526321,0,123248,8,0,1,0
3,20200526320,0,123265,5,1,0,1
3,20200526319,0,123276,6,0,1,0
3,20200526318,0,123287,7,1,0,0
3,20200526317,0,123294,4,0,1,0
3,20200526316,0,123292,2,0,1,0
3,20200526315,0,123314,4,0,1,0
3,20200526314,0,123328,8,0,1,0
3,20200526313,0,123327,7,1,0,0
3,20200526312,0,123349,9,1,0,0
3,20200526311,0,123373,3,1,0,0
3,20200526310,0,123386,6,0,1,0
3,20200526309,0,123408,8,0,1,0
3,20200526308,0,123420,0,0,1,1
3,20200526307,0,123429,9,1,0,0
3,20200526306,0,123449,9,1,0,0
3,20200526305,0,123469,9,1,0,0
3,20200526304,0,123489,9,1,0,0
3,20200526303,0,123499,9,1,0,0
3,20200526302,0,123517,7,1,0,0
3,20200526301,0,123525,5,1,0,1
3,20200526300,0,123535,5,1,0,1
3,20200526299,0,123558,8,0,1,0
3,20200526298,0,123569,9,1,0,0
3,20200526297,0,123597,7,1,0,0
3,20200526296,0,123600,0,0,1,1
3,20200526295,0,123611,1,1,0,0
3,20200526294,0,123617,7,1,0,0
3,20200526293,0,123612,2,0,1,0
3,20200526292,0,123611,1,1,0,0
3,20200526291,0,123630,0,0,1,1
3,20200526290,0,123649,9,1,0,0
3,20200526289,0,123667,7,1,0,0
3,20200526288,0,123671,1,1,0,0
3,20200526287,0,123680,0,0,1,1
3,20200526286,0,123688,8,0,1,0
3,20200526285,0,123695,5,1,0,1
3,20200526284,0,123723,3,1,0,0
3,20200526283,0,123734,4,0,1,0
3,20200526282,0,123744,4,0,1,0
3,20200526281,0,123742,2,0,1,0
3,20200526280,0,123752,2,0,1,0
3,20200526279,0,123754,4,0,1,0
3,20200526278,0,123773,3,1,0,0
3,20200526277,0,123772,2,0,1,0
3,20200526276,0,123782,2,0,1,0
3,20200526275,0,123800,0,0,1,1
3,20200526274,0,123815,5,1,0,1
3,20200526273,0,123832,2,0,1,0
3,20200526272,0,123835,5,1,0,1
3,20200526271,0,123858,8,0,1,0
3,20200526270,0,123873,3,1,0,0
3,20200526269,0,123886,6,0,1,0
3,20200526268,0,123891,1,1,0,0
3,20200526267,0,123891,1,1,0,0
3,20200526266,0,123910,0,0,1,1
3,20200526265,0,123913,3,1,0,0
3,20200526264,0,123919,9,1,0,0
3,20200526263,0,123927,7,1,0,0
3,20200526262,0,123934,4,0,1,0
3,20200526261,0,123951,1,1,0,0
3,20200526260,0,123956,6,0,1,0
3,20200526259,0,123975,5,1,0,1
3,20200526258,0,123987,7,1,0,0
3,20200526257,0,123994,4,0,1,0
3,20200526256,0,124005,5,1,0,1
3,20200526255,0,124025,5,1,0,1
3,20200526254,0,124022,2,0,1,0
3,20200526253,0,124025,5,1,0,1
3,20200526252,0,124034,4,0,1,0
3,20200526251,0,124031,1,1,0,0
3,20200526250,0,124038,8,0,1,0
3,20200526249,0,124034,4,0,1,0
3,20200526248,0,124041,1,1,0,0
3,20200526247,0,124067,7,1,0,0
3,20200526246,0,124074,4,0,1,0
3,20200526245,0,124098,8,0,1,0
3,20200526244,0,124124,4,0,1,0
3,20200526243,0,124134,4,0,1,0
3,20200526242,0,124146,6,0,1,0
3,20200526241,0,124148,8,0,1,0
3,20200526240,0,124168,8,0,1,0
3,20200526239,0,124178,8,0,1,0
3,20200526238,0,124192,2,0,1,0
3,20200526237,0,124191,1,1,0,0
3,20200526236,0,124214,4,0,1,0
3,20200526235,0,124238,8,0,1,0
3,20200526234,0,124240,0,0,1,1
3,20200526233,0,124243,3,1,0,0
3,20200526232,0,124260,0,0,1,1
3,20200526231,0,124287,7,1,0,0
3,20200526230,0,124304,4,0,1,0
3,20200526229,0,124337,7,1,0,0
3,20200526228,0,124356,6,0,1,0
3,20200526227,0,124373,3,1,0,0
3,20200526226,0,124379,9,1,0,0
3,20200526225,0,124396,6,0,1,0
3,20200526224,0,124390,0,0,1,1
3,20200526223,0,124417,7,1,0,0
3,20200526222,0,124430,0,0,1,1
3,20200526221,0,124443,3,1,0,0
3,20200526220,0,124474,4,0,1,0
3,20200526219,0,124495,5,1,0,1
3,20200526218,0,124506,6,0,1,0
3,20200526217,0,124502,2,0,1,0
3,20200526216,0,124516,6,0,1,0
3,20200526215,0,124527,7,1,0,0
3,20200526214,0,124530,0,0,1,1
3,20200526213,0,124536,6,0,1,0
3,20200526212,0,124544,4,0,1,0
3,20200526211,0,124557,7,1,0,0
3,20200526210,0,124576,6,0,1,0
3,20200526209,0,124597,7,1,0,0
3,20200526208,0,124604,4,0,1,0
3,20200526207,0,124613,3,1,0,0
3,20200526206,0,124620,0,0,1,1
3,20200526205,0,124649,9,1,0,0
3,20200526204,0,124661,1,1,0,0
3,20200526203,0,124670,0,0,1,1
3,20200526202,0,124690,0,0,1,1
3,20200526201,0,124713,3,1,0,0
3,20200526200,0,124723,3,1,0,0
3,20200526199,0,124722,2,0,1,0
3,20200526198,0,124734,4,0,1,0
3,20200526197,0,124757,7,1,0,0
3,20200526196,0,124764,4,0,1,0
3,20200526195,0,124778,8,0,1,0
3,20200526194,0,124795,5,1,0,1
3,20200526193,0,124814,4,0,1,0
3,20200526192,0,124811,1,1,0,0
3,20200526191,0,124826,6,0,1,0
3,20200526190,0,124831,1,1,0,0
3,20200526189,0,124848,8,0,1,0
3,20200526188,0,124861,1,1,0,0
3,20200526187,0,124884,4,0,1,0
3,20200526186,0,124887,7,1,0,0
3,20200526185,0,124905,5,1,0,1
3,20200526184,0,124915,5,1,0,1
3,20200526183,0,124943,3,1,0,0
3,20200526182,0,124955,5,1,0,1
3,20200526181,0,124950,0,0,1,1
3,20200526180,0,124961,1,1,0,0
3,20200526179,0,124962,2,0,1,0
3,20200526178,0,124962,2,0,1,0
3,20200526177,0,124970,0,0,1,1
3,20200526176,0,124996,6,0,1,0
3,20200526175,0,125018,8,0,1,0
3,20200526174,0,125023,3,1,0,0
3,20200526173,0,125035,5,1,0,1
3,20200526172,0,125053,3,1,0,0
3,20200526171,0,125057,7,1,0,0
3,20200526170,0,125082,2,0,1,0
3,20200526169,0,125087,7,1,0,0
3,20200526168,0,125103,3,1,0,0
3,20200526167,0,125124,4,0,1,0
3,20200526166,0,125139,9,1,0,0
3,20200526165,0,125142,2,0,1,0
3,20200526164,0,125152,2,0,1,0
3,20200526163,0,125166,6,0,1,0
3,20200526162,0,125174,4,0,1,0
3,20200526161,0,125185,5,1,0,1
3,20200526160,0,125183,3,1,0,0
3,20200526159,0,125212,2,0,1,0
3,20200526158,0,125216,6,0,1,0
3,20200526157,0,125222,2,0,1,0
3,20200526156,0,125234,4,0,1,0
3,20200526155,0,125251,1,1,0,0
3,20200526154,0,125254,4,0,1,0
3,20200526153,0,125261,1,1,0,0
3,20200526152,0,125274,4,0,1,0
3,20200526151,0,125286,6,0,1,0
3,20200526150,0,125287,7,1,0,0
3,20200526149,0,125310,0,0,1,1
3,20200526148,0,125322,2,0,1,0
3,20200526147,0,125341,1,1,0,0
3,20200526146,0,125349,9,1,0,0
3,20200526145,0,125374,4,0,1,0
3,20200526144,0,125388,8,0,1,0
3,20200526143,0,125390,0,0,1,1
3,20200526142,0,125412,2,0,1,0
3,20200526141,0,125418,8,0,1,0
3,20200526140,0,125427,7,1,0,0
3,20200526139,0,125431,1,1,0,0
3,20200526138,0,125451,1,1,0,0
3,20200526137,0,125476,6,0,1,0
3,20200526136,0,125495,5,1,0,1
3,20200526135,0,125500,0,0,1,1
3,20200526134,0,125514,4,0,1,0
3,20200526133,0,125511,1,1,0,0
3,20200526132,0,125525,5,1,0,1
3,20200526131,0,125537,7,1,0,0
3,20200526130,0,125552,2,0,1,0
3,20200526129,0,125552,2,0,1,0
3,20200526128,0,125564,4,0,1,0
3,20200526127,0,125588,8,0,1,0
3,20200526126,0,125594,4,0,1,0
3,20200526125,0,125597,7,1,0,0
3,20200526124,0,125610,0,0,1,1
3,20200526123,0,125612,2,0,1,0
3,20200526122,0,125614,4,0,1,0
3,20200526121,0,125629,9,1,0,0
3,20200526120,0,125644,4,0,1,0
3,20200526119,0,125663,3,1,0,0
3,20200526118,0,125675,5,1,0,1
3,20200526117,0,125677,7,1,0,0
3,20200526116,0,125687,7,1,0,0
3,20200526115,0,125701,1,1,0,0
3,20200526114,0,125726,6,0,1,0
3,20200526113,0,125743,3,1,0,0
3,20200526112,0,125764,4,0,1,0
3,20200526111,0,125786,6,0,1,0
3,20200526110,0,125802,2,0,1,0
3,20200526109,0,125807,7,1,0,0
3,20200526108,0,125822,2,0,1,0
3,20200526107,0,125821,1,1,0,0
3,20200526106,0,125840,0,0,1,1
3,20200526105,0,125854,4,0,1,0
3,20200526104,0,125881,1,1,0,0
3,20200526103,0,125891,1,1,0,0
3,20200526102,0,125893,3,1,0,0
3,20200526101,0,125892,2,0,1,0
3,20200526100,0,125910,0,0,1,1
3,20200526099,0,125919,9,1,0,0
3,20200526098,0,125934,4,0,1,0
3,20200526097,0,125951,1,1,0,0
3,20200526096,0,125970,0,0,1,1
3,20200526095,0,125979,9,1,0,0
3,20200526094,0,125980,0,0,1,1
3,20200526093,0,125996,6,0,1,0
3,20200526092,0,125990,0,0,1,1
3,20200526091,0,125997,7,1,0,0
3,20200526090,0,126010,0,0,1,1
3,20200526089,0,126027,7,1,0,0
3,20200526088,0,126035,5,1,0,1
3,20200526087,0,126058,8,0,1,0
3,20200526086,0,126070,0,0,1,1
3,20200526085,0,126084,4,0,1,0
3,20200526084,0,126091,1,1,0,0
3,20200526083,0,126095,5,1,0,1
3,20200526082,0,126096,6,0,1,0
3,20200526081,0,126090,0,0,1,1
3,20200526080,0,126105,5,1,0,1
3,20200526079,0,126116,6,0,1,0
3,20200526078,0,126135,5,1,0,1
3,20200526077,0,126143,3,1,0,0
3,20200526076,0,126153,3,1,0,0
3,20200526075,0,126174,4,0,1,0
3,20200526074,0,126202,2,0,1,0
3,20200526073,0,126207,7,1,0,0
3,20200526072,0,126221,1,1,0,0
3,20200526071,0,126225,5,1,0,1
3,20200526070,0,126223,3,1,0,0
3,20200526069,0,126243,3,1,0,0
3,20200526068,0,126256,6,0,1,0
3,20200526067,0,126261,1,1,0,0
3,20200526066,0,126269,9,1,0,0
3,20200526065,0,126280,0,0,1,1
3,20200526064,0,126287,7,1,0,0
3,20200526063,0,126280,0,0,1,1
3,20200526062,0,126294,4,0,1,0
3,20200526061,0,126297,7,1,0,0
3,20200526060,0,126304,4,0,1,0
3,20200526059,0,126313,3,1,0,0
3,20200526058,0,126322,2,0,1,0
3,20200526057,0,126340,0,0,1,1
3,20200526056,0,126355,5,1,0,1
3,20200526055,0,126377,7,1,0,0
3,20200526054,0,126399,9,1,0,0
3,20200526053,0,126397,7,1,0,0
3,20200526052,0,126418,8,0,1,0
3,20200526051,0,126430,0,0,1,1
3,20200526050,0,126449,9,1,0,0
3,20200526049,0,126477,7,1,0,0
3,20200526048,0,126484,4,0,1,0
3,20200526047,0,126480,0,0,1,1
3,20200526046,0,126483,3,1,0,0
3,20200526045,0,126480,0,0,1,1
3,20200526044,0,126492,2,0,1,0
3,20200526043,0,126517,7,1,0,0
3,20200526042,0,126538,8,0,1,0
3,20200526041,0,126556,6,0,1,0
3,20200526040,0,126567,7,1,0,0
3,20200526039,0,126562,2,0,1,0
3,20200526038,0,126575,5,1,0,1
3,20200526037,0,126593,3,1,0,0
3,20200526036,0,126590,0,0,1,1
3,20200526035,0,126595,5,1,0,1
3,20200526034,0,126620,0,0,1,1
3,20200526033,0,126641,1,1,0,0
3,20200526032,0,126666,6,0,1,0
3,20200526031,0,126683,3,1,0,0
3,20200526030,0,126688,8,0,1,0
3,20200526029,0,126702,2,0,1,0
3,20200526028,0,126709,9,1,0,0
3,20200526027,0,126715,5,1,0,1
3,20200526026,0,126726,6,0,1,0
3,20200526025,0,126732,2,0,1,0
3,20200526024,0,126738,8,0,1,0
3,20200526023,0,126741,1,1,0,0
3,20200526022,0,126756,6,0,1,0
3,20200526021,0,126770,0,0,1,1
3,20200526020,0,126773,3,1,0,0
3,20200526019,0,126791,1,1,0,0
3,20200526018,0,126816,6,0,1,0
3,20200526017,0,126821,1,1,0,0
3,20200526016,0,126827,7,1,0,0
3,20200526015,0,126845,5,1,0,1
3,20200526014,0,126866,6,0,1,0
3,20200526013,0,126893,3,1,0,0
3,20200526012,0,126909,9,1,0,0
3,20200526011,0,126926,6,0,1,0
3,20200526010,0,126931,1,1,0,0
3,20200526009,0,126942,2,0,1,0
3,20200526008,0,126947,7,1,0,0
3,20200526007,0,126969,9,1,0,0
3,20200526006,0,126974,4,0,1,0
3,20200526005,0,126982,2,0,1,0
3,20200526004,0,126999,9,1,0,0
3,20200526003,0,127006,6,0,1,0
3,20200526002,0,127022,2,0,1,0
3,20200526001,0,127049,9,1,0,0
3,20200525480,0,127065,5,1,0,1
3,20200525479,0,127091,1,1,0,0
3,20200525478,0,127109,9,1,0,0
3,20200525477,0,127112,2,0,1,0
3,20200525476,0,127137,7,1,0,0
3,20200525475,0,127155,5,1,0,1
3,20200525474,0,127168,8,0,1,0
3,20200525473,0,127167,7,1,0,0
3,20200525472,0,127176,6,0,1,0
3,20200525471,0,127197,7,1,0,0
3,20200525470,0,127194,4,0,1,0
3,20200525469,0,127203,3,1,0,0
3,20200525468,0,127200,0,0,1,1
3,20200525467,0,127205,5,1,0,1
3,20200525466,0,127218,8,0,1,0
3,20200525465,0,127218,8,0,1,0
3,20200525464,0,127248,8,0,1,0
3,20200525463,0,127273,3,1,0,0
3,20200525462,0,127296,6,0,1,0
3,20200525461,0,127300,0,0,1,1
3,20200525460,0,127305,5,1,0,1
3,20200525459,0,127323,3,1,0,0
3,20200525458,0,127336,6,0,1,0
3,20200525457,0,127339,9,1,0,0
3,20200525456,0,127359,9,1,0,0
3,20200525455,0,127369,9,1,0,0
3,20200525454,0,127395,5,1,0,1
3,20200525453,0,127401,1,1,0,0
3,20200525452,0,127408,8,0,1,0
3,20200525451,0,127426,6,0,1,0
3,20200525450,0,127421,1,1,0,0
3,20200525449,0,127420,0,0,1,1
3,20200525448,0,127422,2,0,1,0
3,20200525447,0,127428,8,0,1,0
3,20200525446,0,127436,6,0,1,0
3,20200525445,0,127430,0,0,1,1
3,20200525444,0,127440,0,0,1,1
3,20200525443,0,127440,0,0,1,1
3,20200525442,0,127452,2,0,1,0
3,20200525441,0,127462,2,0,1,0
3,20200525440,0,127483,3,1,0,0
3,20200525439,0,127483,3,1,0,0
3,20200525438,0,127499,9,1,0,0
3,20200525437,0,127504,4,0,1,0
3,20200525436,0,127529,9,1,0,0
3,20200525435,0,127542,2,0,1,0
3,20200525434,0,127566,6,0,1,0
3,20200525433,0,127569,9,1,0,0
3,20200525432,0,127579,9,1,0,0
3,20200525431,0,127593,3,1,0,0
3,20200525430,0,127602,2,0,1,0
3,20200525429,0,127614,4,0,1,0
3,20200525428,0,127623,3,1,0,0
3,20200525427,0,127638,8,0,1,0
3,20200525426,0,127644,4,0,1,0
3,20200525425,0,127673,3,1,0,0
3,20200525424,0,127694,4,0,1,0
3,20200525423,0,127705,5,1,0,1
3,20200525422,0,127724,4,0,1,0
3,20200525421,0,127731,1,1,0,0
3,20200525420,0,127759,9,1,0,0
3,20200525419,0,127768,8,0,1,0
3,20200525418,0,127772,2,0,1,0
3,20200525417,0,127783,3,1,0,0
3,20200525416,0,127792,2,0,1,0
3,20200525415,0,127804,4,0,1,0
3,20200525414,0,127812,2,0,1,0
3,20200525413,0,127831,1,1,0,0
3,20200525412,0,127858,8,0,1,0
3,20200525411,0,127862,2,0,1,0
3,20200525410,0,127860,0,0,1,1
3,20200525409,0,127879,9,1,0,0
3,20200525408,0,127889,9,1,0,0
3,20200525407,0,127882,2,0,1,0
3,20200525406,0,127899,9,1,0,0
3,20200525405,0,127904,4,0,1,0
3,20200525404,0,127913,3,1,0,0
3,20200525403,0,127934,4,0,1,0
3,20200525402,0,127939,9,1,0,0
3,20200525401,0,127937,7,1,0,0
3,20200525400,0,127959,9,1,0,0
3,20200525399,0,127972,2,0,1,0
3,20200525398,0,127992,2,0,1,0
3,20200525397,0,128005,5,1,0,1
3,20200525396,0,128012,2,0,1,0
3,20200525395,0,128030,0,0,1,1
3,20200525394,0,128041,1,1,0,0
3,20200525393,0,128041,1,1,0,0
3,20200525392,0,128044,4,0,1,0
3,20200525391,0,128062,2,0,1,0
3,20200525390,0,128072,2,0,1,0
3,20200525389,0,128072,2,0,1,0
3,20200525388,0,128076,6,0,1,0
3,20200525387,0,128094,4,0,1,0
3,20200525386,0,128092,2,0,1,0
3,20200525385,0,128114,4,0,1,0
3,20200525384,0,128115,5,1,0,1
3,20200525383,0,128116,6,0,1,0
3,20200525382,0,128126,6,0,1,0
3,20200525381,0,128135,5,1,0,1
3,20200525380,0,128138,8,0,1,0
3,20200525379,0,128138,8,0,1,0
3,20200525378,0,128157,7,1,0,0
3,20200525377,0,128172,2,0,1,0
3,20200525376,0,128176,6,0,1,0
3,20200525375,0,128186,6,0,1,0
3,20200525374,0,128192,2,0,1,0
3,20200525373,0,128217,7,1,0,0
3,20200525372,0,128233,3,1,0,0
3,20200525371,0,128242,2,0,1,0
3,20200525370,0,128256,6,0,1,0
3,20200525369,0,128268,8,0,1,0
3,20200525368,0,128276,6,0,1,0
3,20200525367,0,128286,6,0,1,0
3,20200525366,0,128288,8,0,1,0
3,20200525365,0,128302,2,0,1,0
3,20200525364,0,128304,4,0,1,0
3,20200525363,0,128312,2,0,1,0
3,20200525362,0,128332,2,0,1,0
3,20200525361,0,128357,7,1,0,0
3,20200525360,0,128361,1,1,0,0
3,20200525359,0,128388,8,0,1,0
3,20200525358,0,128394,4,0,1,0
3,20200525357,0,128414,4,0,1,0
3,20200525356,0,128429,9,1,0,0
3,20200525355,0,128437,7,1,0,0
3,20200525354,0,128447,7,1,0,0
3,20200525353,0,128452,2,0,1,0
3,20200525352,0,128467,7,1,0,0
3,20200525351,0,128475,5,1,0,1
3,20200525350,0,128492,2,0,1,0
3,20200525349,0,128513,3,1,0,0
3,20200525348,0,128535,5,1,0,1
3,20200525347,0,128551,1,1,0,0
3,20200525346,0,128554,4,0,1,0
3,20200525345,0,128565,5,1,0,1
3,20200525344,0,128575,5,1,0,1
3,20200525343,0,128573,3,1,0,0
3,20200525342,0,128584,4,0,1,0
3,20200525341,0,128590,0,0,1,1
3,20200525340,0,128593,3,1,0,0
3,20200525339,0,128604,4,0,1,0
3,20200525338,0,128601,1,1,0,0
3,20200525337,0,128618,8,0,1,0
3,20200525336,0,128624,4,0,1,0
3,20200525335,0,128627,7,1,0,0
3,20200525334,0,128632,2,0,1,0
3,20200525333,0,128655,5,1,0,1
3,20200525332,0,128662,2,0,1,0
3,20200525331,0,128671,1,1,0,0
3,20200525330,0,128694,4,0,1,0
3,20200525329,0,128711,1,1,0,0
3,20200525328,0,128745,5,1,0,1
3,20200525327,0,128754,4,0,1,0
3,20200525326,0,128753,3,1,0,0
3,20200525325,0,128755,5,1,0,1
3,20200525324,0,128766,6,0,1,0
3,20200525323,0,128788,8,0,1,0
3,20200525322,0,128786,6,0,1,0
3,20200525321,0,128797,7,1,0,0
3,20200525320,0,128809,9,1,0,0
3,20200525319,0,128817,7,1,0,0
3,20200525318,0,128830,0,0,1,1
3,20200525317,0,128833,3,1,0,0
3,20200525316,0,128855,5,1,0,1
3,20200525315,0,128855,5,1,0,1
3,20200525314,0,128854,4,0,1,0
3,20200525313,0,128867,7,1,0,0
3,20200525312,0,128880,0,0,1,1
3,20200525311,0,128894,4,0,1,0
3,20200525310,0,128901,1,1,0,0
3,20200525309,0,128900,0,0,1,1
3,20200525308,0,128906,6,0,1,0
3,20200525307,0,128929,9,1,0,0
3,20200525306,0,128940,0,0,1,1
3,20200525305,0,128960,0,0,1,1
3,20200525304,0,128965,5,1,0,1
3,20200525303,0,128972,2,0,1,0
3,20200525302,0,128990,0,0,1,1
3,20200525301,0,128991,1,1,0,0
3,20200525300,0,129009,9,1,0,0
3,20200525299,0,129026,6,0,1,0
3,20200525298,0,129040,0,0,1,1
3,20200525297,0,129045,5,1,0,1
3,20200525296,0,129054,4,0,1,0
3,20200525295,0,129085,5,1,0,1
3,20200525294,0,129098,8,0,1,0
3,20200525293,0,129101,1,1,0,0
3,20200525292,0,129110,0,0,1,1
3,20200525291,0,129129,9,1,0,0
3,20200525290,0,129141,1,1,0,0
3,20200525289,0,129163,3,1,0,0
3,20200525288,0,129163,3,1,0,0
3,20200525287,0,129184,4,0,1,0
3,20200525286,0,129187,7,1,0,0
3,20200525285,0,129203,3,1,0,0
3,20200525284,0,129225,5,1,0,1
3,20200525283,0,129247,7,1,0,0
3,20200525282,0,129275,5,1,0,1
3,20200525281,0,129281,1,1,0,0
3,20200525280,0,129282,2,0,1,0
3,20200525279,0,129297,7,1,0,0
3,20200525278,0,129309,9,1,0,0
3,20200525277,0,129326,6,0,1,0
3,20200525276,0,129325,5,1,0,1
3,20200525275,0,129344,4,0,1,0
3,20200525274,0,129348,8,0,1,0
3,20200525273,0,129352,2,0,1,0
3,20200525272,0,129354,4,0,1,0
3,20200525271,0,129354,4,0,1,0
3,20200525270,0,129354,4,0,1,0
3,20200525269,0,129365,5,1,0,1
3,20200525268,0,129385,5,1,0,1
3,20200525267,0,129393,3,1,0,0
3,20200525266,0,129408,8,0,1,0
3,20200525265,0,129432,2,0,1,0
3,20200525264,0,129445,5,1,0,1
3,20200525263,0,129453,3,1,0,0
3,20200525262,0,129466,6,0,1,0
3,20200525261,0,129473,3,1,0,0
3,20200525260,0,129508,8,0,1,0
3,20200525259,0,129512,2,0,1,0
3,20200525258,0,129526,6,0,1,0
3,20200525257,0,129541,1,1,0,0
3,20200525256,0,129558,8,0,1,0
3,20200525255,0,129585,5,1,0,1
3,20200525254,0,129589,9,1,0,0
3,20200525253,0,129591,1,1,0,0
3,20200525252,0,129618,8,0,1,0
3,20200525251,0,129638,8,0,1,0
3,20200525250,0,129649,9,1,0,0
3,20200525249,0,129663,3,1,0,0
3,20200525248,0,129669,9,1,0,0
3,20200525247,0,129682,2,0,1,0
3,20200525246,0,129686,6,0,1,0
3,20200525245,0,129702,2,0,1,0
3,20200525244,0,129725,5,1,0,1
3,20200525243,0,129726,6,0,1,0
3,20200525242,0,129744,4,0,1,0
3,20200525241,0,129745,5,1,0,1
3,20200525240,0,129765,5,1,0,1
3,20200525239,0,129760,0,0,1,1
3,20200525238,0,129779,9,1,0,0
3,20200525237,0,129793,3,1,0,0
3,20200525236,0,129820,0,0,1,1
3,20200525235,0,129837,7,1,0,0
3,20200525234,0,129864,4,0,1,0
3,20200525233,0,129875,5,1,0,1
3,20200525232,0,129899,9,1,0,0
3,20200525231,0,129905,5,1,0,1
3,20200525230,0,129925,5,1,0,1
3,20200525229,0,129931,1,1,0,0
